ticker,rank,date,last_price,ret_1m,ret_3m,ret_6m,ret_12m,vol_ann,max_drawdown,from_52w_high,momentum_score,quality_score,composite_score
CRWD,91,2026-09-14,206.7400054931641,-0.0678149218546068,0.1958410870652747,0.8728994110813904,0.9081637654147638,0.5410722870782406,-0.3717827173511796,-0.1050216212417139,0.7346,-0.7707,-0.0181
AMZN,92,2026-09-14,256.7799987792969,-0.0392846454951918,0.0632272146899854,0.2255047023112408,0.1166775481066593,0.3433946536747739,-0.2173622311569574,-0.0959087081475231,-0.2698,0.2184,-0.0257
HD,93,2026-09-14,308.739990234375,-0.0943855494011336,-0.0459949825301371,-0.075478746814325,-0.2501933291403971,0.2523969767324705,-0.2880918439783068,-0.2501933291403971,-0.7353,0.6737,-0.0308
UNH,94,2026-09-14,379.0899963378906,-0.0653369171805787,-0.0599058863096509,0.3761240118057105,0.1007685339882755,0.3454113474905791,-0.289606567356754,-0.1312249546572509,-0.29,0.2083,-0.0408
NVDA,95,2026-09-14,218.2899932861328,-0.0247924492828578,0.0666972228678195,0.1946541308810243,0.2350451681879277,0.3802679639869059,-0.2021439044974698,-0.0719057281119049,-0.1196,0.0339,-0.0428
ABT,96,2026-09-14,101.9499969482422,-0.0807862809306554,0.1453110888820112,-0.0445599011297365,-0.213671746369346,0.2687608913703065,-0.3861068368030456,-0.2365214173877252,-0.689,0.5919,-0.0486
MSFT,97,2026-09-14,495.6300048828125,0.0083931535232997,0.2721294926115181,0.2383381805824003,-0.0025990098705874,0.3248239489019128,-0.3449839756815883,-0.0781487919068195,-0.4211,0.3113,-0.0549
ETN,98,2026-09-14,425.3699951171875,-0.0752021849301839,0.083265291784389,0.2264656012121648,0.1944916278608597,0.385660232993037,-0.1832573672413159,-0.0752021849301839,-0.171,0.0069,-0.0821
CI,99,2026-09-14,280.760009765625,0.0176953970463202,-0.0424674515012015,0.0679821190844458,-0.0612898792250248,0.3261532993265114,-0.2141157479409429,-0.0767741247915955,-0.4956,0.3047,-0.0955
NEM,100,2026-09-14,126.80999755859376,0.0783603242832651,0.3021209042656867,0.1126020562190284,0.6070227261696406,0.4981847907549927,-0.3210366338722868,-0.0596864474945342,0.3524,-0.5561,-0.1018
BA,101,2026-09-14,210.4499969482422,-0.0897491361327535,-0.0504444691073384,0.0277886432606653,-0.0433656452870915,0.3352689969390449,-0.2496132806112859,-0.1653777432386588,-0.4729,0.2591,-0.1069
HUM,102,2026-09-14,409.7999877929688,0.0539310288426166,0.114125201467742,1.5224721016530824,0.4915082283094008,0.4717823545824834,-0.448964497271103,0.0,0.2058,-0.424,-0.1091
TMUS,103,2026-09-14,182.3300018310547,0.0352978513970854,-0.0131185786873971,-0.139910787864898,-0.228709831417304,0.2954713995076918,-0.2955053028506468,-0.2297628853891579,-0.7081,0.4582,-0.1249
CMCSA,104,2026-09-14,25.200000762939453,-0.0106006500861377,0.0656385112259749,-0.1432237937354707,-0.155958582356507,0.3179862259656868,-0.3079734842235152,-0.2044220499614978,-0.6157,0.3455,-0.1351
ALGN,105,2026-09-14,150.82000732421875,-0.1333179886142184,-0.14554409371772,-0.0964533370557026,0.1097049757954362,0.3919668773871506,-0.236899370094982,-0.2363930357002831,-0.2786,-0.0246,-0.1516
SPGI,106,2026-09-14,410.7099914550781,0.0037360386132154,0.052632628678807,0.0390945660062693,-0.2049426889070791,0.3141282130803058,-0.2892674799660476,-0.2049426889070791,-0.6779,0.3649,-0.1565
SYK,107,2026-09-14,275.5599975585937,-0.2063592513458946,-0.0960096598634415,-0.1784251144029528,-0.2840207024273463,0.294455997519516,-0.2993769952681732,-0.2849758657429752,-0.7782,0.4633,-0.1575
JD,108,2026-09-14,27.059999465942383,-0.1439418239972812,-0.0356379194238312,0.0030316694607148,-0.1853283531625991,0.3218585938295272,-0.2977605781272903,-0.2251947330490988,-0.653,0.3262,-0.1634
FCX,109,2026-09-14,71.06999969482422,0.0267263571438334,0.0738996585530848,0.2058669217010653,0.5643297129270528,0.5136217559763666,-0.2430979634945259,-0.1106244970862989,0.2983,-0.6333,-0.1675
KLAC,110,2026-09-14,180.63999938964844,-0.1316006409406253,-0.2501195756200909,0.2846114623223943,0.8932374114525736,0.602868382295236,-0.4359152270352884,-0.4006026265000727,0.7156,-1.0799,-0.1821
MPWR,111,2026-09-14,1234.4599609375,-0.1337183932198941,-0.2222053697977412,0.1982196667017386,0.4792093386215719,0.5356035356997557,-0.2970609198575539,-0.2683881512503393,0.1902,-0.7433,-0.2765
ISRG,112,2026-09-14,369.1499938964844,-0.080045844435411,-0.10595786061205,-0.2297660976933111,-0.1901941670421809,0.3671255807650749,-0.4399595130529892,-0.3773298320006869,-0.6592,0.0997,-0.2798
UBER,113,2026-09-14,71.66999816894531,-0.0489650001528713,0.0304815963215678,-0.0178155821571917,-0.2430291726031247,0.3600648225549478,-0.3412587068275156,-0.2840159913941038,-0.7262,0.135,-0.2956
META,114,2026-09-14,648.030029296875,0.1195129249870148,0.1410915518274802,0.0172457997854622,-0.1341671344864806,0.3946651216480869,-0.3246336581290557,-0.166736397486865,-0.5881,-0.0381,-0.3131
PDD,115,2026-09-14,77.80999755859375,-0.1261231271503192,-0.0429274952295171,-0.2343043155328897,-0.3810849761129316,0.3366352688216237,-0.4693404730279675,-0.4366901121548021,-0.9014,0.2522,-0.3246
CDNS,116,2026-09-14,289.3699951171875,-0.1044781024834525,-0.2459217113638575,-0.0032722932731615,-0.1841838591528211,0.400784900985705,-0.3176830006563929,-0.305050589742154,-0.6516,-0.0687,-0.3602
NFLX,117,2026-09-14,77.4000015258789,0.0429861538978741,-0.04761898950463,-0.1793022634976621,-0.3568757581453375,0.3579423620775707,-0.4554316082426591,-0.3764852765625508,-0.8707,0.1456,-0.3625
MCHP,118,2026-09-14,74.19999694824219,-0.0603420956420853,-0.1968321356269703,0.195936183236971,0.1710776203583959,0.4994178463751699,-0.3051309187071603,-0.273231169404147,-0.2008,-0.5623,-0.3815
AVGO,119,2026-09-14,361.989990234375,-0.1299363036767943,-0.0596703305501897,0.0814163261510521,0.0139373465633612,0.4621344082943942,-0.2866598839678446,-0.247123178952712,-0.4002,-0.3757,-0.3879
ADSK,120,2026-09-14,212.3999938964844,-0.1487315194876285,0.0332246258156403,-0.1500260337937999,-0.3454948814030187,0.3710576101120822,-0.4221510506517043,-0.3461798821833174,-0.8563,0.08,-0.3881
CRM,121,2026-09-14,247.72000122070312,0.2813986749196095,0.488254765770479,0.2494004299711518,0.0143603671511396,0.4724143013957989,-0.4332574586167498,-0.0647917158957511,-0.3996,-0.4272,-0.4134
ANET,122,2026-09-14,199.58999633789065,-0.0518289960195219,0.2761509215274789,0.4891442076825607,0.304168878031281,0.5478742199117482,-0.2832808854636843,-0.0518289960195219,-0.0319,-0.8047,-0.4183
ADBE,123,2026-09-14,252.22999572753903,-0.0251980841447765,0.1527878985809396,-0.0650530177595383,-0.2804735287096814,0.4020967944465859,-0.4736569744743117,-0.3135851477905068,-0.7737,-0.0753,-0.4245
TSLA,124,2026-09-14,365.4400024414063,0.1158132317938158,-0.0844544456233173,-0.0748588810237081,-0.009137483092909,0.471733264684344,-0.3910345301895269,-0.254021395445961,-0.4294,-0.4238,-0.4266
SNPS,125,2026-09-14,397.3800048828125,-0.036233998292638,-0.1291064949021553,-0.050964836348103,-0.0929468172869225,0.4505754896206281,-0.3034832604894756,-0.2566222562524327,-0.5358,-0.3179,-0.4268
GFS,126,2026-09-14,46.95000076293945,-0.1171492949696352,-0.4176658127296422,0.1305039644048615,0.4615376302868197,0.5967405738037884,-0.5109681119057158,-0.4773492520002728,0.1678,-1.0492,-0.4407
ON,127,2026-09-14,76.13999938964844,-0.0861737917843726,-0.3433942739669805,0.3198128133495497,0.5532435470956747,0.6221756842268878,-0.4760695736106446,-0.4314940375307214,0.2842,-1.1765,-0.4462
NKE,128,2026-09-14,36.79999923706055,-0.081945785223883,-0.1908099643397365,-0.3067955727579808,-0.4885865661252777,0.3617174526842837,-0.4927258945914191,-0.4902324621379896,-1.0378,0.1267,-0.4555
QCOM,129,2026-09-14,181.97000122070312,0.1219744048112414,-0.098539766653839,0.40019917661767,0.1501424949294951,0.5259066379535495,-0.4097873526316974,-0.2684402729083649,-0.2273,-0.6948,-0.4611
PYPL,130,2026-09-14,53.720001220703125,-0.0903261592977107,0.3058362701964785,0.2179938960086553,-0.192521441303289,0.4412472108990121,-0.4854808131644464,-0.2864956929952286,-0.6621,-0.2712,-0.4667
IBM,131,2026-09-14,243.2899932861328,0.0309771916727799,-0.1084765624868949,-0.0033967355635456,-0.0287741202867068,0.4877491263147328,-0.3749962073015677,-0.255732389439223,-0.4544,-0.5039,-0.4791
BABA,132,2026-09-14,109.3000030517578,-0.1271362243551327,-0.0300825212193165,-0.178064013171015,-0.2903769299056657,0.4264645959481892,-0.4946618169349631,-0.4174299507070095,-0.7863,-0.1972,-0.4918
NVO,133,2026-09-14,43.06999969482422,-0.0597033085778174,-0.0077260070174748,0.1893773997750087,-0.1672167026034624,0.4607819410648557,-0.4366989458259624,-0.2932145531718463,-0.63,-0.369,-0.4995
SPOT,134,2026-09-14,525.75,0.0738357709269335,0.0817901234567901,0.0317117756985838,-0.2383856501290578,0.4432229037000765,-0.4411195433813804,-0.2881129011090508,-0.7203,-0.2811,-0.5007
BSX,135,2026-09-14,42.97999954223633,-0.1641384466599661,-0.0888276190238968,-0.373012434298729,-0.5880774290709043,0.3794545365619068,-0.593922654744327,-0.5905887010109565,-1.1641,0.038,-0.563
